Codice Ripartizione geografica;Codice Regione;Codice Provincia (Storico);Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
3;11;42;42;42042;42042;San Paolo di Jesi;;AN;0;0;902;2011;10,1118;2019;916;2019
3;11;42;42;42043;42043;Santa Maria Nuova;;AN;0;0;4199;2011;18,2869;2019;4130;2019
3;11;42;42;42044;42044;Sassoferrato;;AN;0;0;7532;2011;137,2273;2019;7013;2019
3;11;42;42;42045;42045;Senigallia;;AN;0;0;44361;2011;117,7689;2019;44330;2019
3;11;42;42;42046;42046;Serra de' Conti;;AN;0;0;3722;2011;24,5430;2019;3715;2019
3;11;42;42;42047;42047;Serra San Quirico;;AN;0;0;2967;2011;49,3330;2019;2660;2019
3;11;42;42;42048;42048;Sirolo;;AN;0;0;3856;2011;16,6769;2019;4082;2019
3;11;42;42;42049;42049;Staffolo;;AN;0;0;2290;2011;27,4964;2019;2174;2019
3;11;42;42;42050;42050;Trecastelli;;AN;0;0;7577;2011;39,3019;2019;7565;2019
3;11;43;43;43002;43002;Apiro;;MC;0;0;2421;2011;53,7792;2019;2129;2019
3;11;43;43;43003;43003;Appignano;;MC;0;0;4212;2011;22,6722;2019;4119;2019
3;11;43;43;43004;43004;Belforte del Chienti;;MC;0;0;1860;2011;16,0545;2019;1821;2019
3;11;43;43;43005;43005;Bolognola;;MC;0;0;161;2011;25,8647;2019;143;2019
3;11;43;43;43006;43006;Caldarola;;MC;0;0;1839;2011;29,2218;2019;1705;2019
3;11;43;43;43007;43007;Camerino;;MC;0;0;6902;2011;129,8821;2019;6692;2019
3;11;43;43;43008;43008;Camporotondo di Fiastrone;;MC;0;0;589;2011;8,8058;2019;515;2019
3;11;43;43;43009;43009;Castelraimondo;;MC;0;0;4741;2011;44,8463;2019;4442;2019
3;11;43;43;43010;43010;Castelsantangelo sul Nera;;MC;0;0;310;2011;70,6713;2019;248;2019
3;11;43;43;43011;43011;Cessapalombo;;MC;0;0;546;2011;27,5803;2019;457;2019
3;11;43;43;43012;43012;Cingoli;;MC;0;0;10509;2011;148,1969;2019;9912;2019
3;11;43;43;43013;43013;Civitanova Marche;;MC;0;0;40217;2011;46,0658;2019;42167;2019
3;11;43;43;43014;43014;Colmurano;;MC;0;0;1278;2011;11,1987;2019;1222;2019
3;11;43;43;43015;43015;Corridonia;;MC;0;0;15322;2011;61,9643;2019;15196;2019
3;11;43;43;43016;43016;Esanatoglia;;MC;0;0;2147;2011;47,9090;2019;1934;2019
3;11;43;43;43017;43017;Fiastra;;MC;0;0;700;2011;84,4799;2019;646;2019
3;11;43;43;43019;43019;Fiuminata;;MC;0;0;1497;2011;76,2168;2019;1311;2019
3;11;43;43;43020;43020;Gagliole;;MC;0;0;655;2011;24,0501;2019;585;2019
3;11;43;43;43021;43021;Gualdo;;MC;0;0;868;2011;22,2234;2019;750;2019
3;11;43;43;43022;43022;Loro Piceno;;MC;0;0;2481;2011;32,5783;2019;2277;2019
3;11;43;43;43023;43023;Macerata;;MC;1;0;42019;2011;92,5263;2019;41047;2019
3;11;43;43;43024;43024;Matelica;;MC;0;0;10178;2011;81,1000;2019;9538;2019
3;11;43;43;43025;43025;Mogliano;;MC;0;0;4773;2011;29,2582;2019;4497;2019
3;11;43;43;43026;43026;Montecassiano;;MC;0;0;7185;2011;33,3569;2019;6982;2019
3;11;43;43;43027;43027;Monte Cavallo;;MC;0;0;149;2011;38,5079;2019;111;2019
3;11;43;43;43028;43028;Montecosaro;;MC;0;0;6918;2011;21,8779;2019;7323;2019
3;11;43;43;43029;43029;Montefano;;MC;0;0;3555;2011;33,9412;2019;3408;2019
3;11;43;43;43030;43030;Montelupone;;MC;0;0;3658;2011;32,6715;2019;3454;2019
3;11;43;43;43031;43031;Monte San Giusto;;MC;0;0;8071;2011;20,0369;2019;7612;2019
3;11;43;43;43032;43032;Monte San Martino;;MC;0;0;792;2011;18,4669;2019;712;2019
3;11;43;43;43033;43033;Morrovalle;;MC;0;0;10287;2011;42,5803;2019;9968;2019
3;11;43;43;43034;43034;Muccia;;MC;0;0;929;2011;25,9085;2019;863;2019
3;11;43;43;43035;43035;Penna San Giovanni;;MC;0;0;1154;2011;28,0835;2019;988;2019
3;11;43;43;43036;43036;Petriolo;;MC;0;0;1977;2011;15,6459;2019;1881;2019
3;11;43;43;43038;43038;Pieve Torina;;MC;0;0;1483;2011;74,7979;2019;1352;2019
3;11;43;43;43039;43039;Pioraco;;MC;0;0;1250;2011;19,4522;2019;1031;2019
3;11;43;43;43040;43040;Poggio San Vicino;;MC;0;0;297;2011;13,0308;2019;232;2019
3;11;43;43;43041;43041;Pollenza;;MC;0;0;6583;2011;39,5473;2019;6468;2019
3;11;43;43;43042;43042;Porto Recanati;;MC;0;0;11495;2011;17,2489;2019;11952;2019
3;11;43;43;43043;43043;Potenza Picena;;MC;0;0;15843;2011;48,5522;2019;15902;2019
3;11;43;43;43044;43044;Recanati;;MC;0;0;21416;2011;103,4588;2019;21113;2019
3;11;43;43;43045;43045;Ripe San Ginesio;;MC;0;0;860;2011;10,1694;2019;840;2019
3;11;43;43;43046;43046;San Ginesio;;MC;0;0;3644;2011;78,0195;2019;3236;2019
3;11;43;43;43047;43047;San Severino Marche;;MC;0;0;13018;2011;194,2547;2019;12304;2019
3;11;43;43;43048;43048;Sant'Angelo in Pontano;;MC;0;0;1483;2011;27,3837;2019;1331;2019
3;11;43;43;43049;43049;Sarnano;;MC;0;0;3367;2011;63,1659;2019;3108;2019
3;11;43;43;43050;43050;Sefro;;MC;0;0;431;2011;42,5370;2019;430;2019
3;11;43;43;43051;43051;Serrapetrona;;MC;0;0;1008;2011;37,6468;2019;913;2019
3;11;43;43;43052;43052;Serravalle di Chienti;;MC;0;0;1085;2011;95,9871;2019;1042;2019
3;11;43;43;43053;43053;Tolentino;;MC;0;0;20336;2011;95,1181;2019;18772;2019
3;11;43;43;43054;43054;Treia;;MC;0;0;9745;2011;93,5356;2019;9234;2019
3;11;43;43;43055;43055;Urbisaglia;;MC;0;0;2712;2011;22,8633;2019;2525;2019
3;11;43;43;43056;43056;Ussita;;MC;0;0;420;2011;55,2948;2019;395;2019
3;11;43;43;43057;43057;Visso;;MC;0;0;1180;2011;100,4148;2019;1024;2019
3;11;43;43;43058;43058;Valfornace;;MC;0;0;1051;2011;48,6127;2019;956;2019
3;11;44;44;44001;44001;Acquasanta Terme;;AP;0;0;3050;2011;138,3914;2019;2646;2019
3;11;44;44;44002;44002;Acquaviva Picena;;AP;0;0;3848;2011;21,0624;2019;3705;2019
3;11;44;44;44005;44005;Appignano del Tronto;;AP;0;0;1852;2011;23,1943;2019;1711;2019
3;11;44;44;44006;44006;Arquata del Tronto;;AP;0;0;1287;2011;92,1821;2019;1061;2019
3;11;44;44;44007;44007;Ascoli Piceno;;AP;1;0;49958;2011;158,0203;2019;47404;2019
3;11;44;44;44010;44010;Carassai;;AP;0;0;1116;2011;22,2382;2019;1004;2019
3;11;44;44;44011;44011;Castel di Lama;;AP;0;0;8470;2011;10,9762;2019;8507;2019
3;11;44;44;44012;44012;Castignano;;AP;0;0;2947;2011;38,7952;2019;2684;2019
3;11;44;44;44013;44013;Castorano;;AP;0;0;2322;2011;14,0833;2019;2300;2019
3;11;44;44;44014;44014;Colli del Tronto;;AP;0;0;3566;2011;5,9390;2019;3673;2019
3;11;44;44;44015;44015;Comunanza;;AP;0;0;3204;2011;54,3954;2019;3010;2019
3;11;44;44;44016;44016;Cossignano;;AP;0;0;1015;2011;14,9507;2019;908;2019
3;11;44;44;44017;44017;Cupra Marittima;;AP;0;0;5378;2011;17,3366;2019;5401;2019
3;11;44;44;44020;44020;Folignano;;AP;0;0;9302;2011;14,8568;2019;9142;2019
3;11;44;44;44021;44021;Force;;AP;0;0;1428;2011;34,3072;2019;1235;2019
3;11;44;44;44023;44023;Grottammare;;AP;0;0;15615;2011;17,9947;2019;16063;2019
3;11;44;44;44027;44027;Maltignano;;AP;0;0;2483;2011;8,1726;2019;2322;2019
3;11;44;44;44029;44029;Massignano;;AP;0;0;1655;2011;16,3038;2019;1641;2019
3;11;44;44;44031;44031;Monsampolo del Tronto;;AP;0;0;4563;2011;15,4334;2019;4555;2019
3;11;44;44;44032;44032;Montalto delle Marche;;AP;0;0;2260;2011;33,9400;2019;1977;2019
3;11;44;44;44034;44034;Montedinove;;AP;0;0;505;2011;11,9333;2019;507;2019
3;11;44;44;44036;44036;Montefiore dell'Aso;;AP;0;0;2180;2011;28,2074;2019;2001;2019
3;11;44;44;44038;44038;Montegallo;;AP;0;0;573;2011;48,4639;2019;463;2019
3;11;44;44;44044;44044;Montemonaco;;AP;0;0;635;2011;67,7926;2019;558;2019
3;11;44;44;44045;44045;Monteprandone;;AP;0;0;12211;2011;26,3736;2019;12837;2019
3;11;44;44;44054;44054;Offida;;AP;0;0;5215;2011;49,6025;2019;4895;2019
3;11;44;44;44056;44056;Palmiano;;AP;0;0;214;2011;12,6977;2019;171;2019
3;11;44;44;44063;44063;Ripatransone;;AP;0;0;4341;2011;74,2773;2019;4156;2019
3;11;44;44;44064;44064;Roccafluvione;;AP;0;0;2061;2011;60,6319;2019;1959;2019
3;11;44;44;44065;44065;Rotella;;AP;0;0;936;2011;27,4373;2019;846;2019
3;11;44;44;44066;44066;San Benedetto del Tronto;;AP;0;0;46963;2011;25,4053;2019;47544;2019
3;11;44;44;44071;44071;Spinetoli;;AP;0;0;7108;2011;12,5824;2019;7309;2019
3;11;44;44;44073;44073;Venarotta;;AP;0;0;2146;2011;30,2096;2019;1977;2019
3;9;45;45;45001;45001;Aulla;;MS;0;0;11284;2011;59,9874;2019;10739;2019
3;9;45;45;45002;45002;Bagnone;;MS;0;0;1926;2011;73,9351;2019;1786;2019
3;9;45;45;45003;45003;Carrara;;MS;0;0;64689;2011;71,2778;2019;61314;2019
3;9;45;45;45004;45004;Casola in Lunigiana;;MS;0;0;1003;2011;41,5412;2019;990;2019
3;9;45;45;45005;45005;Comano;;MS;0;0;755;2011;53,8314;2019;689;2019
3;9;45;45;45006;45006;Filattiera;;MS;0;0;2361;2011;48,7783;2019;2239;2019
3;9;45;45;45007;45007;Fivizzano;;MS;0;0;8267;2011;181,1155;2019;7502;2019
3;9;45;45;45008;45008;Fosdinovo;;MS;0;0;4971;2011;48,3949;2019;4668;2019
3;9;45;45;45009;45009;Licciana Nardi;;MS;0;0;4955;2011;55,6777;2019;4838;2019
3;9;45;45;45010;45010;Massa;;MS;1;0;68856;2011;93,8397;2019;67579;2019
3;9;45;45;45011;45011;Montignoso;;MS;0;0;10226;2011;16,7091;2019;10236;2019
3;9;45;45;45012;45012;Mulazzo;;MS;0;0;2566;2011;62,5051;2019;2309;2019
3;9;45;45;45013;45013;Podenzana;;MS;0;0;2142;2011;17,1035;2019;2123;2019
3;9;45;45;45014;45014;Pontremoli;;MS;0;0;7633;2011;182,5158;2019;7095;2019
3;9;45;45;45015;45015;Tresana;;MS;0;0;2085;2011;44,4507;2019;1920;2019
3;9;45;45;45016;45016;Villafranca in Lunigiana;;MS;0;0;4730;2011;29,3197;2019;4649;2019
3;9;45;45;45017;45017;Zeri;;MS;0;0;1201;2011;73,6187;2019;1009;2019
3;9;46;46;46001;46001;Altopascio;;LU;0;0;15072;2011;28,5991;2019;15575;2019
3;9;46;46;46002;46002;Bagni di Lucca;;LU;0;0;6207;2011;164,7064;2019;5801;2019
3;9;46;46;46003;46003;Barga;;LU;0;0;10125;2011;66,4641;2019;9694;2019
3;9;46;46;46004;46004;Borgo a Mozzano;;LU;0;0;7227;2011;72,2028;2019;6974;2019
3;9;46;46;46005;46005;Camaiore;;LU;0;0;32083;2011;85,4275;2019;31543;2019
3;9;46;46;46006;46006;Camporgiano;;LU;0;0;2285;2011;27,0912;2019;2107;2019
3;9;46;46;46007;46007;Capannori;;LU;0;0;44898;2011;156,1777;2019;45497;2019
3;9;46;46;46008;46008;Careggine;;LU;0;0;584;2011;24,0810;2019;533;2019
3;9;46;46;46009;46009;Castelnuovo di Garfagnana;;LU;0;0;6059;2011;28,4824;2019;5843;2019
3;9;46;46;46010;46010;Castiglione di Garfagnana;;LU;0;0;1860;2011;48,5253;2019;1751;2019
3;9;46;46;46011;46011;Coreglia Antelminelli;;LU;0;0;5232;2011;52,9404;2019;5185;2019
3;9;46;46;46013;46013;Forte dei Marmi;;LU;0;0;7660;2011;9,1872;2019;7111;2019
3;9;46;46;46014;46014;Fosciandora;;LU;0;0;621;2011;19,8594;2019;564;2019
3;9;46;46;46015;46015;Gallicano;;LU;0;0;3882;2011;31,0403;2019;3620;2019
3;9;46;46;46017;46017;Lucca;;LU;1;0;87200;2011;185,7334;2019;88734;2019
3;9;46;46;46018;46018;Massarosa;;LU;0;0;22330;2011;68,2379;2019;21615;2019
3;9;46;46;46019;46019;Minucciano;;LU;0;0;2221;2011;57,2823;2019;1937;2019
3;9;46;46;46020;46020;Molazzana;;LU;0;0;1127;2011;31,3297;2019;1040;2019
3;9;46;46;46021;46021;Montecarlo;;LU;0;0;4454;2011;15,6300;2019;4400;2019
3;9;46;46;46022;46022;Pescaglia;;LU;0;0;3645;2011;70,5479;2019;3389;2019
3;9;46;46;46023;46023;Piazza al Serchio;;LU;0;0;2458;2011;27,0295;2019;2248;2019
3;9;46;46;46024;46024;Pietrasanta;;LU;0;0;24179;2011;42,1153;2019;22997;2019
3;9;46;46;46025;46025;Pieve Fosciana;;LU;0;0;2418;2011;28,7546;2019;2413;2019
3;9;46;46;46026;46026;Porcari;;LU;0;0;8604;2011;17,8894;2019;8840;2019
3;9;46;46;46027;46027;San Romano in Garfagnana;;LU;0;0;1459;2011;26,1567;2019;1379;2019
3;9;46;46;46028;46028;Seravezza;;LU;0;0;13238;2011;39,4678;2019;12774;2019
3;9;46;46;46030;46030;Stazzema;;LU;0;0;3318;2011;80,1265;2019;2958;2019
3;9;46;46;46031;46031;Vagli Sotto;;LU;0;0;991;2011;41,2192;2019;885;2019
3;9;46;46;46033;46033;Viareggio;;LU;0;0;61857;2011;32,5275;2019;60512;2019
3;9;46;46;46034;46034;Villa Basilica;;LU;0;0;1700;2011;36,5731;2019;1546;2019
3;9;46;46;46035;46035;Villa Collemandina;;LU;0;0;1363;2011;34,7900;2019;1262;2019
3;9;46;46;46036;46036;Fabbriche di Vergemoli;;LU;0;0;820;2011;42,5469;2019;794;2019
3;9;46;46;46037;46037;Sillano Giuncugnano;;LU;0;0;1150;2011;81,2949;2019;1022;2019
3;9;47;47;47002;47002;Agliana;;PT;0;0;16792;2011;11,6792;2019;18100;2019
3;9;47;47;47003;47003;Buggiano;;PT;0;0;8735;2011;16,0642;2019;8857;2019
3;9;47;47;47005;47005;Lamporecchio;;PT;0;0;7583;2011;22,2518;2019;7405;2019
3;9;47;47;47006;47006;Larciano;;PT;0;0;6418;2011;24,9667;2019;6318;2019
3;9;47;47;47007;47007;Marliana;;PT;0;0;3201;2011;43,0435;2019;3122;2019
3;9;47;47;47008;47008;Massa e Cozzile;;PT;0;0;7786;2011;16,0119;2019;7814;2019
3;9;47;47;47009;47009;Monsummano Terme;;PT;0;0;20767;2011;32,6232;2019;21141;2019
3;9;47;47;47010;47010;Montale;;PT;0;0;10682;2011;32,1174;2019;10846;2019
3;9;47;47;47011;47011;Montecatini-Terme;;PT;0;0;19674;2011;17,6864;2019;20001;2019
3;9;47;47;47012;47012;Pescia;;PT;0;0;19435;2011;79,1246;2019;19445;2019
3;9;47;47;47013;47013;Pieve a Nievole;;PT;0;0;9460;2011;12,6668;2019;9165;2019
3;9;47;47;47014;47014;Pistoia;;PT;1;0;89101;2011;236,3969;2019;90908;2019
3;9;47;47;47016;47016;Ponte Buggianese;;PT;0;0;8771;2011;29,5227;2019;8852;2019
3;9;47;47;47017;47017;Quarrata;;PT;0;0;25378;2011;45,9127;2019;26566;2019
3;9;47;47;47018;47018;Sambuca Pistoiese;;PT;0;0;1680;2011;77,2396;2019;1514;2019
3;9;47;47;47020;47020;Serravalle Pistoiese;;PT;0;0;11517;2011;42,0349;2019;11642;2019
3;9;47;47;47021;47021;Uzzano;;PT;0;0;5690;2011;7,8501;2019;5609;2019
3;9;47;47;47022;47022;Chiesina Uzzanese;;PT;0;0;4479;2011;7,2510;2019;4488;2019
3;9;47;47;47023;47023;Abetone Cutigliano;;PT;0;0;2248;2011;74,9918;2019;2037;2019
3;9;47;47;47024;47024;San Marcello Piteglio;;PT;0;0;8469;2011;134,7274;2019;7867;2019
3;9;48;248;48001;48001;Bagno a Ripoli;;FI;0;0;25403;2011;74,0913;2019;25556;2019
3;9;48;248;48002;48002;Barberino di Mugello;;FI;0;0;10461;2011;133,3254;2019;10828;2019
3;9;48;248;48004;48004;Borgo San Lorenzo;;FI;0;0;17854;2011;146,3627;2019;17950;2019
3;9;48;248;48005;48005;Calenzano;;FI;0;0;16637;2011;76,9699;2019;18122;2019
3;9;48;248;48006;48006;Campi Bisenzio;;FI;0;0;42929;2011;28,7516;2019;46122;2019
3;9;48;248;48008;48008;Capraia e Limite;;FI;0;0;7298;2011;24,9167;2019;7856;2019
3;9;48;248;48010;48010;Castelfiorentino;;FI;0;0;17489;2011;66,3437;2019;17339;2019
3;9;48;248;48011;48011;Cerreto Guidi;;FI;0;0;10364;2011;49,3050;2019;10783;2019
3;9;48;248;48012;48012;Certaldo;;FI;0;0;15935;2011;75,2749;2019;15778;2019
3;9;48;248;48013;48013;Dicomano;;FI;0;0;5670;2011;61,6319;2019;5541;2019
3;9;48;248;48014;48014;Empoli;;FI;0;0;46541;2011;62,4217;2019;48611;2019
3;9;48;248;48015;48015;Fiesole;;FI;0;0;13990;2011;42,1928;2019;13945;2019
3;9;48;248;48017;48017;Firenze;;FI;1;1;358079;2011;102,3156;2019;366927;2019
3;9;48;248;48018;48018;Firenzuola;;FI;0;0;4828;2011;271,9594;2019;4518;2019
3;9;48;248;48019;48019;Fucecchio;;FI;0;0;22785;2011;65,1757;2019;23008;2019
3;9;48;248;48020;48020;Gambassi Terme;;FI;0;0;4900;2011;83,2314;2019;4812;2019
3;9;48;248;48021;48021;Greve in Chianti;;FI;0;0;13886;2011;169,3743;2019;13556;2019
3;9;48;248;48022;48022;Impruneta;;FI;0;0;14667;2011;48,7144;2019;14545;2019
3;9;48;248;48024;48024;Lastra a Signa;;FI;0;0;18960;2011;42,8991;2019;19582;2019
3;9;48;248;48025;48025;Londa;;FI;0;0;1827;2011;59,2885;2019;1873;2019
3;9;48;248;48026;48026;Marradi;;FI;0;0;3257;2011;154,0525;2019;3029;2019
3;9;48;248;48027;48027;Montaione;;FI;0;0;3776;2011;104,7585;2019;3555;2019
3;9;48;248;48028;48028;Montelupo Fiorentino;;FI;0;0;13653;2011;24,6575;2019;14331;2019
3;9;48;248;48030;48030;Montespertoli;;FI;0;0;13195;2011;124,8777;2019;13280;2019
3;9;48;248;48031;48031;Palazzuolo sul Senio;;FI;0;0;1188;2011;109,1026;2019;1125;2019
3;9;48;248;48032;48032;Pelago;;FI;0;0;7509;2011;54,5602;2019;7683;2019
3;9;48;248;48033;48033;Pontassieve;;FI;0;0;20529;2011;114,3984;2019;20480;2019
3;9;48;248;48035;48035;Reggello;;FI;0;0;16076;2011;121,6458;2019;16618;2019
3;9;48;248;48036;48036;Rignano sull'Arno;;FI;0;0;8600;2011;54,1439;2019;8628;2019
3;9;48;248;48037;48037;Rufina;;FI;0;0;7382;2011;45,8797;2019;7240;2019
3;9;48;248;48038;48038;San Casciano in Val di Pesa;;FI;0;0;16883;2011;107,8317;2019;16827;2019
3;9;48;248;48039;48039;San Godenzo;;FI;0;0;1231;2011;99,1989;2019;1098;2019
3;9;48;248;48041;48041;Scandicci;;FI;0;0;49765;2011;59,6923;2019;51043;2019
3;9;48;248;48043;48043;Sesto Fiorentino;;FI;0;0;47742;2011;48,8110;2019;48964;2019
3;9;48;248;48044;48044;Signa;;FI;0;0;17451;2011;18,8084;2019;18569;2019
3;9;48;248;48046;48046;Vaglia;;FI;0;0;5065;2011;56,9411;2019;5247;2019
3;9;48;248;48049;48049;Vicchio;;FI;0;0;8117;2011;138,8610;2019;8051;2019
3;9;48;248;48050;48050;Vinci;;FI;0;0;14105;2011;54,1848;2019;14630;2019
3;9;48;248;48052;48052;Figline e Incisa Valdarno;;FI;0;0;23124;2011;97,9012;2019;23569;2019
3;9;48;248;48053;48053;Scarperia e San Piero;;FI;0;0;11968;2011;115,8099;2019;12197;2019
3;9;48;248;48054;48054;Barberino Tavarnelle;;FI;0;0;12026;2011;122,9905;2019;12101;2019
3;9;49;49;49001;49001;Bibbona;;LI;0;0;3209;2011;65,6114;2019;3216;2019
3;9;49;49;49002;49002;Campiglia Marittima;;LI;0;0;13220;2011;83,2760;2019;12792;2019
3;9;49;49;49003;49003;Campo nell'Elba;;LI;0;0;4553;2011;55,7876;2019;4691;2019
3;9;49;49;49004;49004;Capoliveri;;LI;0;0;3763;2011;39,5606;2019;4018;2019
3;9;49;49;49005;49005;Capraia Isola;;LI;0;0;394;2011;19,3267;2019;391;2019
3;9;49;49;49006;49006;Castagneto Carducci;;LI;0;0;8462;2011;142,3149;2019;8786;2019
3;9;49;49;49007;49007;Cecina;;LI;0;0;27992;2011;42,4945;2019;27892;2019
3;9;49;49;49008;49008;Collesalvetti;;LI;0;0;16707;2011;107,9895;2019;16528;2019
3;9;49;49;49009;49009;Livorno;;LI;1;0;157052;2011;104,7138;2019;157017;2019
3;9;49;49;49010;49010;Marciana;;LI;0;0;2208;2011;45,4509;2019;2118;2019
3;9;49;49;49011;49011;Marciana Marina;;LI;0;0;1946;2011;5,8590;2019;1920;2019
3;9;49;49;49012;49012;Piombino;;LI;0;0;34419;2011;130,3251;2019;33180;2019
3;9;49;49;49013;49013;Porto Azzurro;;LI;0;0;3826;2011;13,3301;2019;3654;2019
3;9;49;49;49014;49014;Portoferraio;;LI;0;0;11641;2011;48,0293;2019;11902;2019
3;9;49;49;49017;49017;Rosignano Marittimo;;LI;0;0;31752;2011;120,6514;2019;30273;2019
3;9;49;49;49018;49018;San Vincenzo;;LI;0;0;7023;2011;33,1539;2019;6636;2019
3;9;49;49;49019;49019;Sassetta;;LI;0;0;533;2011;26,7469;2019;461;2019
3;9;49;49;49020;49020;Suvereto;;LI;0;0;3142;2011;92,3809;2019;3038;2019
3;9;49;49;49021;49021;Rio;;LI;0;0;3405;2011;36,5182;2019;3364;2019
3;9;50;50;50001;50001;Bientina;;PI;0;0;7766;2011;29,4899;2019;8496;2019
3;9;50;50;50002;50002;Buti;;PI;0;0;5773;2011;23,0257;2019;5598;2019
3;9;50;50;50003;50003;Calci;;PI;0;0;6409;2011;25,1051;2019;6281;2019
3;9;50;50;50004;50004;Calcinaia;;PI;0;0;11684;2011;14,8907;2019;12652;2019
3;9;50;50;50005;50005;Capannoli;;PI;0;0;6213;2011;22,7250;2019;6382;2019
3;9;50;50;50006;50006;Casale Marittimo;;PI;0;0;1084;2011;14,3589;2019;1069;2019
3;9;50;50;50008;50008;Cascina;;PI;0;0;43833;2011;78,6061;2019;44765;2019
3;9;50;50;50009;50009;Castelfranco di Sotto;;PI;0;0;12904;2011;48,2483;2019;13258;2019
3;9;50;50;50010;50010;Castellina Marittima;;PI;0;0;1985;2011;45,5735;2019;1898;2019
3;9;50;50;50011;50011;Castelnuovo di Val di Cecina;;PI;0;0;2290;2011;89,0162;2019;2154;2019
3;9;50;50;50012;50012;Chianni;;PI;0;0;1457;2011;61,9916;2019;1333;2019
3;9;50;50;50014;50014;Fauglia;;PI;0;0;3592;2011;42,4313;2019;3615;2019
3;9;50;50;50015;50015;Guardistallo;;PI;0;0;1254;2011;23,6101;2019;1197;2019
3;9;50;50;50016;50016;Lajatico;;PI;0;0;1376;2011;72,6651;2019;1300;2019
3;9;50;50;50019;50019;Montecatini Val di Cecina;;PI;0;0;1820;2011;154,9495;2019;1661;2019
3;9;50;50;50020;50020;Montescudaio;;PI;0;0;1958;2011;20,1518;2019;2110;2019
3;9;50;50;50021;50021;Monteverdi Marittimo;;PI;0;0;778;2011;98,0741;2019;762;2019
3;9;50;50;50022;50022;Montopoli in Val d'Arno;;PI;0;0;11167;2011;30,1734;2019;11130;2019
3;9;50;50;50023;50023;Orciano Pisano;;PI;0;0;635;2011;11,6218;2019;620;2019
3;9;50;50;50024;50024;Palaia;;PI;0;0;4572;2011;73,6440;2019;4565;2019
3;9;50;50;50025;50025;Peccioli;;PI;0;0;4939;2011;92,5368;2019;4717;2019
3;9;50;50;50026;50026;Pisa;;PI;1;0;85858;2011;185,0690;2019;90036;2019
3;9;50;50;50027;50027;Pomarance;;PI;0;0;5845;2011;227,8437;2019;5577;2019
3;9;50;50;50028;50028;Ponsacco;;PI;0;0;15237;2011;19,8828;2019;15489;2019
3;9;50;50;50029;50029;Pontedera;;PI;0;0;28061;2011;46,0346;2019;29187;2019
3;9;50;50;50030;50030;Riparbella;;PI;0;0;1631;2011;58,9604;2019;1599;2019
3;9;50;50;50031;50031;San Giuliano Terme;;PI;0;0;31103;2011;91,9400;2019;30847;2019
3;9;50;50;50032;50032;San Miniato;;PI;0;0;27585;2011;102,5828;2019;27693;2019
3;9;50;50;50033;50033;Santa Croce sull'Arno;;PI;0;0;14061;2011;16,7885;2019;14424;2019
3;9;50;50;50034;50034;Santa Luce;;PI;0;0;1737;2011;66,6216;2019;1613;2019
3;9;50;50;50035;50035;Santa Maria a Monte;;PI;0;0;12847;2011;38,0351;2019;13227;2019
3;9;50;50;50036;50036;Terricciola;;PI;0;0;4511;2011;43,2830;2019;4486;2019
3;9;50;50;50037;50037;Vecchiano;;PI;0;0;12366;2011;67,5491;2019;11969;2019
3;9;50;50;50038;50038;Vicopisano;;PI;0;0;8479;2011;26,8681;2019;8647;2019
3;9;50;50;50039;50039;Volterra;;PI;0;0;10689;2011;252,6378;2019;9982;2019
3;9;50;50;50040;50040;Casciana Terme Lari;;PI;0;0;12366;2011;81,3978;2019;12363;2019
3;9;50;50;50041;50041;Crespina Lorenzana;;PI;0;0;5325;2011;46,4332;2019;5420;2019
3;9;51;51;51001;51001;Anghiari;;AR;0;0;5672;2011;130,9192;2019;5484;2019
3;9;51;51;51002;51002;Arezzo;;AR;1;0;98144;2011;384,7537;2019;98259;2019
3;9;51;51;51003;51003;Badia Tedalda;;AR;0;0;1091;2011;118,7171;2019;1035;2019
3;9;51;51;51004;51004;Bibbiena;;AR;0;0;12284;2011;86,5122;2019;11849;2019
3;9;51;51;51005;51005;Bucine;;AR;0;0;10033;2011;131,6157;2019;9877;2019
3;9;51;51;51006;51006;Capolona;;AR;0;0;5428;2011;47,5561;2019;5363;2019
3;9;51;51;51007;51007;Caprese Michelangelo;;AR;0;0;1516;2011;66,5302;2019;1401;2019
3;9;51;51;51008;51008;Castel Focognano;;AR;0;0;3239;2011;56,6283;2019;3014;2019
3;9;51;51;51010;51010;Castel San Niccolò;;AR;0;0;2739;2011;83,2702;2019;2612;2019
3;9;51;51;51011;51011;Castiglion Fibocchi;;AR;0;0;2218;2011;25,4628;2019;2114;2019
3;9;51;51;51012;51012;Castiglion Fiorentino;;AR;0;0;13166;2011;111,4256;2019;13091;2019
3;9;51;51;51013;51013;Cavriglia;;AR;0;0;9458;2011;60,8681;2019;9501;2019
3;9;51;51;51014;51014;Chitignano;;AR;0;0;933;2011;14,8936;2019;907;2019
3;9;51;51;51015;51015;Chiusi della Verna;;AR;0;0;2058;2011;102,3216;2019;1936;2019
3;9;51;51;51016;51016;Civitella in Val di Chiana;;AR;0;0;9111;2011;100,3260;2019;8925;2019
